what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408633427068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633427128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633428036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633428038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633431885
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408633431911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633437364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633489563
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408633492270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408633495945
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408633499119
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408633499948
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408633500792
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408633501462
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408633502300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408633503882
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408633504851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408633504986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633505035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633505898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633505901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633509655
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408633509681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633512460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633513926
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408633578368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408633580533
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408633585151
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408633587453
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408633588735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408633591873
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408633592763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408633593161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633593211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633594380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633594382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408633594386
