what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796624019
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400796627295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400796628317
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796629669
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400796632997
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400796635663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796638037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796639217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796639218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400796639280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796640876
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796640925
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796642159
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400796649183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400796651045
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1400796652621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400796654291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796654364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796655687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796655688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796660903
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400796661078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796663198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796702782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796711903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796712822
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796733339
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796734480
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400796735243
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796738150
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400796747585
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796760142
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400796790067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796822068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796825604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796831378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796831966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796843314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796846957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796848866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796856662
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796859539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796860697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796861570
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400796865536
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796872555
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796872615
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400796872632
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796873414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796909673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400796911590
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1400796913487
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796913575
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400796913640
