what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421916505
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421917160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421917161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421917167
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1402421917562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421918970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421920576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421939772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421943323
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1402421943368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1402421945677
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402421949325
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1402421950987
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1402421952723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1402421954632
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1402421955918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1402421956214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421956273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421957311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421957312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421958118
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1402421958145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421959281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421961049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421978277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402421982213
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1402421982253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1402421984804
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1402421987712
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1402421990270
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1402421992281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1402422031534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1402422035417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1402422042765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1402422043269
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1402422048249
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402422066276
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1402422067202
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1402422068033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1402422068843
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1402422070222
