what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408735274866
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408735276694
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408735279124
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408735280287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408735282194
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408735283050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408735283322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735283371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735284468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735284469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735288363
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408735288396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735295099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735309123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735321944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735330309
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408735330560
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408735331364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408735346554
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408735348870
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408735350296
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408735351337
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408735353617
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408735355865
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408735359062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408735364686
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408735367824
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408735369809
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408735371529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408735372113
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408735372892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408735373151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735373195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735374019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735374022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735374029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735377688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735379458
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408735379480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735420792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735422644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735431095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735434034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735457717
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735462342
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408735462396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735463789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735464654
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408735464693
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408735506400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408735509958
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408735511989
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408735512641
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408735513392
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408735514205
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408735514861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408735516532
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408735517246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408735517558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408735517612
