what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1408756038136
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1408756038148
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1408756038154
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1408756038156
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1408756038157
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1408756038169
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1408756038172
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1408756038174
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1408756038176
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1408756038209
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1408756038224
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1408756038230
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1408756038236
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1408756038242
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1408756038242
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1408756038252
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1408756038255
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1408756038262
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1408756038271
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1408756038273
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1408756038275
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1408756038284
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1408756038292
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1408756038294
started,bundle,org.eclipse.rse.connectorservice.ssh,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.ssh",1408756038295
started,bundle,org.eclipse.rse.core,3.1.102.R32x_v201102011435,"org.eclipse.rse.core",1408756038297
started,bundle,org.eclipse.rse.services,3.2.2.R32x_v201102011435,"org.eclipse.rse.services",1408756038299
started,bundle,org.eclipse.rse.services.local,2.1.202.R32x_v201102011435,"org.eclipse.rse.services.local",1408756038348
started,bundle,org.eclipse.rse.services.ssh,3.0.1.v200909160005,"org.eclipse.rse.services.ssh",1408756038350
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1408756038356
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1408756038357
started,bundle,org.eclipse.rse.subsystems.files.ssh,2.1.100.v200905272300,"org.eclipse.rse.subsystems.files.ssh",1408756038358
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1408756038360
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1408756038362
started,bundle,org.eclipse.rse.subsystems.shells.ssh,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.ssh",1408756038363
started,bundle,org.eclipse.rse.subsystems.terminals.ssh,1.0.1.v200908051630,"org.eclipse.rse.subsystems.terminals.ssh",1408756038364
started,bundle,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui",1408756038366
started,bundle,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui",1408756038369
started,bundle,org.eclipse.tm.terminal,3.0.102.R32x_v201102011435,"org.eclipse.tm.terminal",1408756038371
os,sysinfo,,,"linux",1408756038376
arch,sysinfo,,,"x86_64",1408756038376
ws,sysinfo,,,"gtk",1408756038376
locale,sysinfo,,,"en_US",1408756038376
processors,sysinfo,,,"4",1408756038377
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1408756038377
java.runtime.version,sysinfo,,,"1.7.0_55-b14",1408756038377
java.specification.name,sysinfo,,,"Java Platform API Specification",1408756038377
java.specification.vendor,sysinfo,,,"Oracle Corporation",1408756038377
java.specification.version,sysinfo,,,"1.7",1408756038377
java.vendor,sysinfo,,,"Oracle Corporation",1408756038377
java.version,sysinfo,,,"1.7.0_55",1408756038377
java.vm.info,sysinfo,,,"mixed mode",1408756038377
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1408756038377
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1408756038377
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1408756038377
java.vm.specification.version,sysinfo,,,"1.7",1408756038377
java.vm.vendor,sysinfo,,,"Oracle Corporation",1408756038377
java.vm.version,sysinfo,,,"24.51-b03",1408756038377
error,log,,,"invalid value id",1408756039491
error,log,,,"Orphaned CDT build configuration [de.innot.avreclipse.configuration.app.debug.1338385468]: parent extension cfg [de.innot.avreclipse.configuration.app.debug] not found",1408756039493
error,log,,,"invalid value id",1408756039573
error,log,,,"Orphaned CDT build configuration [de.innot.avreclipse.configuration.app.release.741815399]: parent extension cfg [de.innot.avreclipse.configuration.app.release] not found",1408756039574
error,log,,,"Orphaned CDT build configuration [cdt.managedbuild.config.gnu.cross.exe.debug.1468519045]: parent extension cfg [cdt.managedbuild.config.gnu.cross.exe.debug] not found",1408756039671
error,log,,,"Orphaned CDT build configuration [cdt.managedbuild.config.gnu.cross.exe.release.1923236141]: parent extension cfg [cdt.managedbuild.config.gnu.cross.exe.release] not found",1408756039737
error,log,,,"Orphaned CDT build configuration [cdt.managedbuild.config.gnu.cross.exe.debug.1503109465]: parent extension cfg [cdt.managedbuild.config.gnu.cross.exe.debug] not found",1408756040805
error,log,,,"Orphaned CDT build configuration [cdt.managedbuild.config.gnu.cross.exe.release.2129117784]: parent extension cfg [cdt.managedbuild.config.gnu.cross.exe.release] not found",1408756040845
error,log,,,"Orphaned CDT build configuration [cdt.managedbuild.config.gnu.cross.exe.debug.191445093]: parent extension cfg [cdt.managedbuild.config.gnu.cross.exe.debug] not found",1408756041273
error,log,,,"Orphaned CDT build configuration [cdt.managedbuild.config.gnu.cross.exe.release.1823014083]: parent extension cfg [cdt.managedbuild.config.gnu.cross.exe.release] not found",1408756041298
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1408756041491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756061320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756069849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408756081326
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408756089941
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408756091738
error,log,,,"Failed to connect sshd on ""10.0.0.19:22""",1408756151911
executed,command,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.actions.LaunchTerminalCommand",1408756151913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756151930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756185865
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408756185880
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408756186885
started,bundle,org.eclipse.rse.files.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.files.ui",1408756197502
started,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1408756198611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756198739
executed,command,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.actions.LaunchTerminalCommand",1408756198761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756208799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756221611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756222931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756244904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756249696
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408756252437
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408756254767
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408756254822
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408756258766
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1408756259910
opened,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408756260100
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408756260127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408756270904
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408756271926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408756278883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756278991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756279918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756279922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756281084
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408756281114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756325752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756327175
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408756327235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1408756336611
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408756339837
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408756342081
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408756343214
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408756346661
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408756347616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408756347940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756347996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756348810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756348813
