what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400799684856
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400799726237
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1400799734011
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400799734154
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400799734215
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400799742562
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400799742562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400799745446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800646594
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400800716496
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400800726198
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400800728222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400800738619
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400800745406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400800748622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800750684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800751841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800751842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400800751897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800753639
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400800754739
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400800759539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400800760244
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1400800761180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400800762292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800762372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800763893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800763895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800769336
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400800769535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800773430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800776605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800848794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800849735
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400800854364
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400800855515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400800865477
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400800868595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400800872010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800877236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800880878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800880879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400800881037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800881073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800881074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800881924
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400800882095
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400800883739
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400800885337
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400800887604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400800888383
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1400800890716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400800891897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800891956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800893940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800893941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800995816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800997568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400800999215
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400800999239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801003616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801007403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801059891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801060756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801064445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801185395
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400801186218
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400801187869
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400801190926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400801203416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400801208708
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400801212718
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400801215835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400801217720
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1400801218882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400801219543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801219599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801221541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801221542
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801224755
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400801224940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801227260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801229628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801273420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801275964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400801278744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802233276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802235912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802237937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802240022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802242161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802302923
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802305193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802311645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802668298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802673763
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802679939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400802739612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803170363
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803170852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803209731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803227286
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400803229349
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803233303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400803238399
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400803241741
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400803244238
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400803245114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400803247121
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1400803248211
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400803249032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803249090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803250607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803250609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803254261
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400803254288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803256585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803268876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803312447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803540116
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803540835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803542412
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803543887
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400803544045
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803550576
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803550647
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400803550665
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803551462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400803580632
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400803582722
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400803584750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1400803591581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400803592832
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400803604021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400803605197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803608317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803609277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803609280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400803617344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803617379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803617381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803618600
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400803618733
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803621315
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400803637446
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400803640481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400803641686
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1400803642926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400803643510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803643591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803644573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803644574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803646242
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400803646416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803649679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803696955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803697470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803699529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803702447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803720578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803727946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803730215
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803730263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803731434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400803987919
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1400803996212
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803996307
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400803996366
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400804017675
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400804017675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804019007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804133868
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400804167517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400804175037
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400804178320
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400804180962
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400804181374
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400804185093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804188010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804192057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804243670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804575020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804578033
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804578729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804580503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804583226
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804583893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804653605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804663395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804880905
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400804882150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400804892200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400804904876
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400804907965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400804915818
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400804928921
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400804939627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400804942084
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1400804943340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400804943866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804943925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804945683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804945685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804948950
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400804948965
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400804950631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804954644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804955712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400804957037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400805056903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400805063834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400805111970
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400805112526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1400805174069
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400805176845
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400805179223
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400805180281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400805185497
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1400805186555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400805189781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400805190829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400805190832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400805194440
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400805194463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400805196595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400805199986
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400805207342
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400805209881
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400805214859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1400805237034
