what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1408756948922
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408756950887
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408756951702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1408756953764
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1408756954841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1408756955067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756955124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756955896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756955898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756960694
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1408756960714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756963829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408756965358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408757017689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408757019527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408757027168
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408757028791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408757095509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408757095681
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1408757096060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408757096990
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1408757098130
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1408757098255
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1408757098674
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1408757098679
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1408757098680
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1408757098682
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1408757098688
