what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365622897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365622899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365625636
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1402365625665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365626677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365629025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365644411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365645191
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1402365649778
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1402365653267
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1402365659709
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1402365669876
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1402365674213
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1402365680328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1402365688378
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402365691715
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1402365693478
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1402365694217
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1402365699574
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1402365702508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1402365703856
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1402365704868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1402365705423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365705479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365706497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365706503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1402365708971
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1402365709111
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1402365710684
